uniprot,protein_name,transmembrane,peripheral,secreted,secreted_desc,secreted_highlight,receptor,receptor_desc,integrin,biosynthetic_pathway_desc,biosynthetic_pathway,other,other_desc,tags,tags_reason,tags_description,pfam,version
Q13258,PD2R_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q13261,I15RA_HUMAN,TRUE,FALSE,TRUE,Cytokine,TRUE,TRUE,Cytokine_receptor,FALSE,,FALSE,FALSE,,To_add,,Cytokine_receptor (uniprot),,CellPhoneDBcore<=4.0
Q13275,SEM3F_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF01403;,CellPhoneDBcore<=4.0
Q13304,GPR17_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q13324,CRFR2_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF00002;PF02793;,CellPhoneDBcore<=4.0
Q13332,PTPRS_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_add,,Iglike,PF00041;PF07679;PF00102;,CellPhoneDBcore<=4.0
Q13349,ITAD_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_add,,Integrin,PF01839;PF00357;PF08441;PF00092;,CellPhoneDBcore<=4.0
Q13467,FZD5_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_comment,Extracellular_add,,PF01534;PF01392;,CellPhoneDBcore<=4.0
Q13477,MADCA_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,To_add | To_comment,extracellular_add,ligandIUPHAR,PF09085;,CellPhoneDBcore<=4.0
Q13478,IL18R_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,Cytokine_receptor_add,FALSE,,FALSE,FALSE,,To_add,,Iglike,PF18452;PF01582;,CellPhoneDBcore<=4.0
Q13519,PNOC_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q13591,SEM5A_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,To_add | To_comment,,Ligand for receptor PLXNB3. (uniprot),PF01403;PF00090;,CellPhoneDBcore<=4.0
Q13639,5HT4R_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF00001;,CellPhoneDBcore<=4.0
Q13651,I10R1_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,Cytokine_receptor_add,FALSE,,FALSE,FALSE,,To_add,,cytokine_receptor,PF01108;,CellPhoneDBcore<=4.0
Q13683,ITA7_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_add | To_comment,Adhesion_add,Migration | Adhesion_add (uniprot),PF01839;PF08441;,CellPhoneDBcore<=4.0
Q13705,AVR2B_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,IUPHAR,PF01064;PF00069;,CellPhoneDBcore<=4.0
Q13740,CD166_HUMAN,TRUE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,To_comment,Extracellular_add,,PF08205;,CellPhoneDBcore<=4.0
Q13797,ITA9_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_add,,Integrin,PF01839;PF08441;,CellPhoneDBcore<=4.0
Q13873,BMPR2_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,TGFBeta_receptor_add,FALSE,,FALSE,FALSE,,,,,PF01064;PF00069;,CellPhoneDBcore<=4.0
Q14031,CO4A6_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,Collagen,PF01413;PF01391;,CellPhoneDBcore<=4.0
Q14050,CO9A3_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,Collagen,PF01391;,CellPhoneDBcore<=4.0
Q14055,CO9A2_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,Collagen,PF01391;,CellPhoneDBcore<=4.0
Q14114,LRP8_HUMAN,TRUE,FALSE,TRUE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q14116,IL18_HUMAN,FALSE,FALSE,TRUE,Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00340;,CellPhoneDBcore<=4.0
Q14126,DSG2_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,desmosome junctions,PF00028;,CellPhoneDBcore<=4.0
Q14213,IL27B_HUMAN,FALSE,FALSE,TRUE,Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00041;,CellPhoneDBcore<=4.0
Q14242,SELPL_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_add,,calcium-dependent interactions with E-,,CellPhoneDBcore<=4.0
Q14332,FZD2_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_comment,Extracellular_add,,PF01534;PF01392;,CellPhoneDBcore<=4.0
Q14393,GAS6_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF12662;PF07645;PF00594;PF12661;PF00054;PF02210;,CellPhoneDBcore<=4.0
Q14563,SEM3A_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF01403;,CellPhoneDBcore<=4.0
Q14574,DSC3_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,desmosome junctions,PF00028;PF01049;PF08758;,CellPhoneDBcore<=4.0
Q14623,IHH_HUMAN,TRUE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q14626,I11RA_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,Cytokine_receptor,FALSE,,FALSE,FALSE,,To_add,,cytokine_receptor,,CellPhoneDBcore<=4.0
Q14627,I13R2_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,Cytokine_receptor,FALSE,,FALSE,FALSE,,To_add,,cytokine_receptor,PF09240;,CellPhoneDBcore<=4.0
Q14773,ICAM4_HUMAN,TRUE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF03921;,CellPhoneDBcore<=4.0
Q14943,KI3S1_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,KIR_add,FALSE,,FALSE,FALSE,,,,,PF00047;,CellPhoneDBcore<=4.0
Q14993,COJA1_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,Collagen,PF01391;,CellPhoneDBcore<=4.0
Q15116,PDCD1_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_add | To_comment,Iglike | Receptor | Extracellular_add,Uniprot description,PF07686;,CellPhoneDBcore<=4.0
Q15223,PVRL1_HUMAN,TRUE,FALSE,TRUE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF08205;PF07686;,CellPhoneDBcore<=4.0
Q15303,ERBB4_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,Migration,PF00757;PF14843;PF07714;PF01030;,CellPhoneDBcore<=4.0
Q15375,EPHA7_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_comment,Adhesion_add,,PF14575;PF01404;PF07699;PF00041;PF07714;PF00536;,CellPhoneDBcore<=4.0
Q15389,ANGP1_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00147;,CellPhoneDBcore<=4.0
Q15465,SHH_HUMAN,TRUE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q15722,LT4R1_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q15758,AAAT_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF00375;,CellPhoneDBcore<=4.0
Q15762,CD226_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_comment,Extracellular_add,,PF07686;,CellPhoneDBcore<=4.0
Q15768,EFNB3_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_add,,ligandIUPHAR,PF00812;,CellPhoneDBcore<=4.0
Q15822,ACHA2_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q15825,ACHA6_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q15848,ADIPO_HUMAN,FALSE,FALSE,TRUE,Hormone,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00386;PF01391;,CellPhoneDBcore<=4.0
Q16288,NTRK3_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_add,,Iglike,PF07679;PF00047;PF13855;PF01462;PF07714;PF16920;,CellPhoneDBcore<=4.0
Q16552,IL17_HUMAN,FALSE,FALSE,TRUE,Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF06083;,CellPhoneDBcore<=4.0
Q16570,ACKR1_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,Artipical_chemokine_receptor_add,FALSE,,FALSE,FALSE,,To_add,,Atypical chemokine receptor (uniprot),,CellPhoneDBcore<=4.0
Q16581,C3AR_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF00001;,CellPhoneDBcore<=4.0
Q16602,CALRL_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q16620,NTRK2_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF07679;PF13855;PF01462;PF07714;PF16920;,CellPhoneDBcore<=4.0
Q16627,CCL14_HUMAN,FALSE,FALSE,TRUE,Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00048;,CellPhoneDBcore<=4.0
Q16663,CCL15_HUMAN,FALSE,FALSE,TRUE,Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00048;,CellPhoneDBcore<=4.0
Q16671,AMHR2_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_add,,receptor complex (uniprot),PF01064;PF00069;,CellPhoneDBcore<=4.0
Q16787,LAMA3_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,laminin,PF00052;PF00053;PF02210;PF06008;PF06009;PF00055;,CellPhoneDBcore<=4.0
Q17RW2,COOA1_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,Collagen,PF01410;PF01391;PF02210;,CellPhoneDBcore<=4.0
Q29980,MICB_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,To_comment,Extracellular_add,,PF07654;PF00129;,CellPhoneDBcore<=4.0
Q29983,MICA_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF07654;PF00129;,CellPhoneDBcore<=4.0
Q2I0M5,RSPO4_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF15913;,CellPhoneDBcore<=4.0
Q2MKA7,RSPO1_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF15913;,CellPhoneDBcore<=4.0
Q2UY09,COSA1_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,Collagen,PF01391;PF00014;PF00092;,CellPhoneDBcore<=4.0
Q495A1,TIGIT_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,To_comment,Extracellular_add,,PF07686;,CellPhoneDBcore<=4.0
Q4KMG0,CDON_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q5T2D2,TRML2_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q5T4F7,SFRP5_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q5T4W7,ARTN_HUMAN,FALSE,FALSE,TRUE,Growthfactor,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00019;,CellPhoneDBcore<=4.0
Q5TAT6,CODA1_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,Collagen,PF01391;,CellPhoneDBcore<=4.0
Q5VWK5,IL23R_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,Cytokine_receptor_add,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q5VY80,RET1L_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00129;,CellPhoneDBcore<=4.0
Q5ZPR3,CD276_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,To_add | To_comment,,Iglike | Possible_receptor,,CellPhoneDBcore<=4.0
Q68D85,NR3L1_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,To_comment,Extracellular_add,,PF07654;PF01140;,CellPhoneDBcore<=4.0
Q6FHJ7,SFRP4_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q6GTX8,LAIR1_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF13895;,CellPhoneDBcore<=4.0
Q6H3X3,RET1G_HUMAN,TRUE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00129;,CellPhoneDBcore<=4.0
Q6IA17,SIGIR_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,To_add,,Iglike,PF01582;,CellPhoneDBcore<=4.0
Q6KF10,GDF6_HUMAN,FALSE,FALSE,TRUE,Growthfactor | Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00019;PF00688;,CellPhoneDBcore<=4.0
Q6UVK1,CSPG4_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,Migration,PF00054;PF02210;,CellPhoneDBcore<=4.0
Q6UVW9,CLC2A_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_comment,Extracellular_add,,PF00059;,CellPhoneDBcore<=4.0
Q6UW32,IGFL1_HUMAN,FALSE,FALSE,TRUE,Growthfactor,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF14653;,CellPhoneDBcore<=4.0
Q6UW88,EPGN_HUMAN,FALSE,FALSE,TRUE,Growthfactor,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q6UWB1,I27RA_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,Cytokine_receptor_add,FALSE,,FALSE,FALSE,,To_add,,cytokine_receptor,PF00041;,CellPhoneDBcore<=4.0
Q6UWQ7,IGFL2_HUMAN,FALSE,FALSE,TRUE,Growthfactor,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF14653;,CellPhoneDBcore<=4.0
Q6UXB1,IGFL3_HUMAN,FALSE,FALSE,TRUE,Growthfactor,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF14653;,CellPhoneDBcore<=4.0
Q6UXL0,I20RB_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,Cytokine_receptor,FALSE,,FALSE,FALSE,,To_add,,cytokine_receptor,PF09294;PF01108;,CellPhoneDBcore<=4.0
Q6UXX9,RSPO2_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF15913;,CellPhoneDBcore<=4.0
Q6UXZ4,UNC5D_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q6W5P4,NPSR1_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF00001;,CellPhoneDBcore<=4.0
Q6X4U4,SOSD1_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q6X4W1,NSMF_HUMAN,FALSE,TRUE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q6ZMJ2,SCAR5_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q6ZMJ4,IL34_HUMAN,FALSE,FALSE,TRUE,Growthfactor | Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF15036;,CellPhoneDBcore<=4.0
Q6ZN44,UNC5A_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q70Z44,5HT3D_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q765I0,UTS2B_HUMAN,FALSE,FALSE,TRUE,Hormone,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF02083;,CellPhoneDBcore<=4.0
Q7RTX7,CTSR4_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q7Z4H4,ADM2_HUMAN,FALSE,FALSE,TRUE,Hormone,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00214;,CellPhoneDBcore<=4.0
Q7Z4P5,GDF7_HUMAN,FALSE,FALSE,TRUE,Growthfactor | Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00019;PF00688;,CellPhoneDBcore<=4.0
Q7Z5Y6,BMP8A_HUMAN,FALSE,FALSE,TRUE,Growthfactor | Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00019;PF00688;,CellPhoneDBcore<=4.0
Q7Z6A9,BTLA_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_add,extracellular_add,ligandIUPHAR,PF00047;,CellPhoneDBcore<=4.0
Q86V24,ADR2_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q86WN2,IFNE_HUMAN,FALSE,FALSE,TRUE,Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00143;,CellPhoneDBcore<=4.0
Q86XM0,CTSRD_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q86XQ3,CTSR3_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q86XT9,TM219_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF14940;,CellPhoneDBcore<=4.0
Q86YW7,GPHB5_HUMAN,FALSE,FALSE,TRUE,Hormone,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q86Z14,KLOTB_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q8IU54,IFNL1_HUMAN,FALSE,FALSE,TRUE,Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF15177;,CellPhoneDBcore<=4.0
Q8IU57,INLR1_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,Interferon_receptor,FALSE,,FALSE,FALSE,,To_add,,cytokine_receptor,PF01108;,CellPhoneDBcore<=4.0
Q8IZC6,CORA1_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,Collagen,PF01410;PF01391;,CellPhoneDBcore<=4.0
Q8IZI9,IFNL3_HUMAN,FALSE,FALSE,TRUE,Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF15177;,CellPhoneDBcore<=4.0
Q8IZJ0,IFNL2_HUMAN,FALSE,FALSE,TRUE,Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF15177;,CellPhoneDBcore<=4.0
Q8IZJ1,UNC5B_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q8N126,CADM3_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF08205;PF07686;,CellPhoneDBcore<=4.0
Q8N423,LIRB2_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,Inhibitory LILRs_add,FALSE,,FALSE,FALSE,,To_add,,Iglike,PF13895;,CellPhoneDBcore<=4.0
Q8N474,SFRP1_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q8N6P7,I22R1_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,Cytokine_receptor_add,FALSE,,FALSE,FALSE,,To_add,,cytokine_receptor,PF01108;,CellPhoneDBcore<=4.0
Q8N6Q3,CD177_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,To_comment,Adhesion_add,,PF00021;,CellPhoneDBcore<=4.0
Q8N729,NPW_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF15180;,CellPhoneDBcore<=4.0
Q8NAC3,I17RC_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,Cytokine_receptor_add,FALSE,,FALSE,FALSE,,,,,PF15037;PF08357;,CellPhoneDBcore<=4.0
Q8NCG7,DGLB_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,TRUE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q8NEC5,CTSR1_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q8NER5,ACV1C_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_add,,Receptor for activin AB,PF07714;PF08515;,CellPhoneDBcore<=4.0
Q8NEV9,IL27A_HUMAN,FALSE,FALSE,TRUE,Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q8NFJ6,PKR2_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF00001;,CellPhoneDBcore<=4.0
Q8NFR9,I17RE_HUMAN,TRUE,FALSE,TRUE,Cytokine,TRUE,TRUE,Cytokine_receptor_add,FALSE,,FALSE,FALSE,,,,,PF15037;PF08357;,CellPhoneDBcore<=4.0
Q8NFW1,COMA1_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,Collagen,PF01391;PF00092;,CellPhoneDBcore<=4.0
Q8NFY4,SEM6D_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,Possible_receptor,PF01437;PF01403;,CellPhoneDBcore<=4.0
Q8NFZ8,CADM4_HUMAN,TRUE,FALSE,FALSE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,To_add,,Iglike,PF08205;PF07686;,CellPhoneDBcore<=4.0
Q8NG41,NPB_HUMAN,FALSE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF15180;,CellPhoneDBcore<=4.0
Q8NHJ6,LIRB4_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,Inhibitory LILRs_add,FALSE,,FALSE,FALSE,,,,,PF00047;PF13895;,CellPhoneDBcore<=4.0
Q8NHL6,LIRB1_HUMAN,TRUE,FALSE,TRUE,,FALSE,TRUE,Inhibitory LILRs_add,FALSE,,FALSE,FALSE,,,,,PF00047;PF13895;,CellPhoneDBcore<=4.0
Q8TCW9,PKR1_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF00001;,CellPhoneDBcore<=4.0
Q8TD07,N2DL4_HUMAN,TRUE,FALSE,TRUE,,FALSE,FALSE,,FALSE,,FALSE,FALSE,,To_add,,Binds and activates the KLRK1/NKG2D receptor (uniprot),PF00129;,CellPhoneDBcore<=4.0
Q8TD46,MO2R1_HUMAN,TRUE,FALSE,TRUE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF08205;,CellPhoneDBcore<=4.0
Q8TDQ0,HAVR2_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,To_add | To_comment,Receptor_add | Extracellular_add,Iglike. Cell surface receptor implicated in modulating innate and adaptive immune responses (uniprot),PF07686;,CellPhoneDBcore<=4.0
Q8TDS5,OXER1_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q8TDU9,RL3R2_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF00001;,CellPhoneDBcore<=4.0
Q8TDV0,GP151_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,PF00001;,CellPhoneDBcore<=4.0
Q8WUG5,S22AH_HUMAN,TRUE,FALSE,FALSE,,FALSE,TRUE,,FALSE,,FALSE,FALSE,,,,,,CellPhoneDBcore<=4.0
Q8WWG1,NRG4_HUMAN,TRUE,FALSE,TRUE,Growthfactor,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00008;,CellPhoneDBcore<=4.0
Q8WWZ1,IL1FA_HUMAN,FALSE,FALSE,TRUE,Cytokine,TRUE,FALSE,,FALSE,,FALSE,FALSE,,,,,PF00340;,CellPhoneDBcore<=4.0
